y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1,1.3094966,-1.5793047,2.668741,-1.0885856,0.01540105,-0.23126407,0.54964095,-2.840109,-0.5603327,-0.89529383,0.6096763,1.8114344
1,-0.24927853,-0.08596845,-2.1294668,0.9681254,-0.96027225,-0.55442166,-0.07972545,1.0620854,0.3618409,-0.20224981,0.053147115,-0.92513835
1,1.4076983,1.9216671,-0.75505745,0.102589265,0.29449317,-0.6970073,-0.18827666,3.5185945,-0.8640474,1.1772943,-0.73245305,-0.52119327
1,-0.41383496,1.5689542,-0.8862829,0.630361,-0.733487,-0.17147228,0.11268817,0.048749395,-1.1235306,-2.5128915,-0.23419914,-0.3470613
1,0.5037156,-0.2583267,2.3257928,-0.60690105,-0.23427258,-0.17931774,-0.10676351,-1.0071279,-0.5703126,-0.60843265,-0.4005558,0.5775531
1,-0.7331811,0.7849384,-0.43060896,-0.60021436,-0.21203834,-0.15535036,-0.26111534,-0.8447731,1.3198092,-0.37242126,-0.17672399,0.18014118
1,0.028169312,-0.3374784,-0.37091538,-0.33045852,-0.18261784,-0.23427959,-0.24215955,-0.549129,-0.43691957,0.6193741,1.5153402,0.9505824
1,0.9159002,-0.13838772,-0.1958879,0.28638127,-0.6592927,0.20320715,-0.27074024,0.4562187,-0.42183986,0.98565114,-0.38384327,0.016302973
1,-0.45842418,0.43852216,-0.29266542,-0.25009105,-0.26937932,-0.16495204,-0.2964208,-0.6998169,0.29640877,-0.79165876,0.27872708,0.05682729
1,-0.79516286,3.2240286,0.84002656,-1.0774535,0.5666533,-2.3791046,0.5851756,-0.78707284,-0.53286064,0.7279214,0.6607286,-0.03140384
1,0.092460394,0.44800436,-0.41487247,0.5279781,-0.44803482,0.03013724,-0.14415783,-0.032210972,-0.68615603,-0.5486942,-0.7861477,1.198379
1,-0.0795373,0.028118,-0.45126286,-0.20653172,-0.33815694,-0.18943703,-0.2100878,-0.40539652,-0.19595575,-1.010046,-0.31163082,0.8948808
1,-0.97773004,-1.2938085,-0.42268127,-1.014368,0.015306547,-0.2681549,-0.18557733,-0.52344084,-0.46706903,0.36548626,-0.93080264,0.13416293
1,0.07570463,1.4327228,-0.20594162,-0.61099833,-0.22335215,-0.21781415,-0.22168726,-0.5418793,-0.5266478,0.52960914,-0.66330093,-0.09247327
1,-0.01730029,-0.37442076,-0.4510312,0.54096276,-0.64046496,0.27531338,-0.27079195,-0.28749037,-0.62036,0.08631189,-0.6166072,-0.42311522
1,0.581152,1.1569226,-0.3154412,2.1473167,0.09210545,-0.5658278,-0.6310346,0.16292003,-0.62112284,0.11520393,0.9881178,-1.2576191
1,-0.23335868,-0.4827329,-0.01602956,-0.2808533,-0.055147946,-0.21886887,-0.26564232,-0.744396,-0.55942714,-0.05932849,1.0342724,1.0503072
1,-0.1343542,1.0493947,0.009558119,-0.20181897,-0.14264214,-0.52260715,-0.4614486,-0.37909842,0.27107227,-1.7512679,0.0872628,-0.96887743
1,-0.41339496,-1.6967732,-0.21547931,-0.7541676,-0.34011477,-0.22303939,-0.15248814,0.10727119,-0.44387683,0.8985771,-0.34369925,0.45830956
1,0.08494391,0.66398144,-0.9205408,-0.55986303,0.3591858,0.15866558,-0.3481164,0.8743433,0.568257,-0.88948596,-0.45813307,1.3536727
1,-0.25890553,1.089201,0.23027849,0.5872366,-0.21041472,-0.35267013,-0.071606666,0.7804877,-0.31033242,0.16495292,-0.20618346,1.1632892
1,-0.91164196,1.3764391,-1.8780243,-0.46929702,-0.35238254,0.31631392,-1.1340345,5.530013,-3.0675566,0.4357314,0.680258,-0.6206541
1,0.019583138,-0.20871024,2.9774446,-0.38816902,-0.28711122,-0.17136422,-0.199327,-0.7110948,-0.6043239,-1.0985463,-0.55752414,0.25921223
1,0.5249057,1.3447955,-0.4174411,0.7466201,-0.29118544,-0.16967006,-0.24286127,2.3843503,-0.29714635,0.086808816,0.092084505,-1.5040708
1,-1.8490561,0.8346523,-0.79270214,0.87351704,0.28510672,-0.658249,0.24140988,0.23501456,-1.6136334,0.36473805,1.7694303,2.48666
1,0.033221483,0.40011927,-1.0369457,-0.30404773,0.36976743,-0.22013061,-0.6720981,0.6100248,0.6005079,-0.40024143,0.7346062,1.6505567
1,-0.12170454,0.9004374,-0.21836303,1.5959816,-0.277821,-0.17836994,-0.26838595,0.5416491,-0.39506057,-0.46012414,0.39457107,-1.3335365
1,-0.147361,0.052045643,2.4284027,-0.0047059976,-0.26133457,-0.22844076,-0.22289194,-0.6915461,-0.5285486,-1.2446431,-0.2589523,0.6232203
1,-0.16149996,-0.52869105,0.12558433,-0.33320206,0.008956984,-0.12025033,-0.6861025,-0.73398244,0.38817847,-1.101105,0.4819525,0.8474114
1,-0.057927497,-0.52305615,-0.41209072,-0.36288288,0.015564263,-0.019838944,-0.4842589,-0.63627243,-0.32275048,0.24867712,1.2572523,0.9088906
1,-0.093292885,0.57629067,-0.01821712,-0.005632227,-0.16347806,-0.27928656,-0.40104312,-0.1855129,-0.24171285,-1.0998749,0.0036093183,-0.40262017
1,0.22870164,1.0023639,-0.15668438,-0.24339348,-0.4186298,-0.24123544,-0.14281207,-0.63022083,-0.69721663,0.8542787,-0.0010105111,-0.47724196
1,-0.3913777,-0.2719577,3.510611,-0.63913995,-1.2348468,0.12396462,-0.09116678,-0.92638725,-1.0571778,-1.9564134,-0.10236257,-0.14463788
1,-0.7017778,-0.2098326,-0.111724794,-0.6712043,0.47050297,-0.23132189,-0.097231455,-0.9317802,-0.6345928,0.4760177,-1.1595899,-0.39705095
1,-0.4793598,-0.3405761,-0.4248941,0.067807876,-0.32903576,-0.11008447,-0.1637592,-0.28619686,-0.48888618,0.3572017,-0.7206024,-1.2750345
1,-0.01712055,-0.2638151,-1.0542378,-1.5301431,0.19284931,-0.82835275,0.70433074,0.31837937,3.3310192,0.14639138,-0.48734766,0.39922947
1,-0.13410859,-0.36842197,0.79748297,0.043997545,-0.13008013,-0.33686036,-0.03560199,-0.08252723,-0.51728296,0.0056942105,0.12837803,0.77970576
1,1.114924,0.74612767,-1.2388093,-1.329718,0.2776328,0.1484126,-0.3066509,1.5228521,-0.2176408,-1.4042562,-0.6880382,1.4979616
1,-0.10071714,0.4898194,-0.83696884,0.29167095,0.09999761,-0.47855252,-0.6388061,0.52977526,0.083874136,0.00033722818,1.6185784,1.8446631
1,0.21331337,0.46155143,1.1742866,-0.32682467,-0.30732882,-0.20271188,-0.17168452,-0.39958626,-0.61559826,-0.39568081,-0.52699274,0.27853507
1,-0.15100396,0.3335994,-0.25032705,-0.31456766,0.11271179,-0.28012514,-0.48409313,-0.36304396,-0.11710422,-1.1534137,-0.36735645,-0.40308282
1,1.6064113,0.27726805,-0.35348827,5.886444,-0.2583684,-0.21046549,-0.26554316,0.042976327,-0.32974237,1.0891395,0.21010128,0.58238304
1,-2.3633242,-0.7707565,-2.7492664,1.1485846,-2.002008,-0.25984588,-0.681107,0.6800623,0.11274341,-0.89339644,-0.33218402,-2.1435232
1,1.089254,0.20514542,-0.5919259,0.20156944,-0.088250704,-0.35205036,-0.69826883,1.4975126,0.31115723,-0.57277936,1.0662473,1.9285498
1,0.8892149,-1.3969488,0.2949679,0.02672138,-0.24081507,-0.046912357,-0.4452387,2.5156212,-0.6565403,-0.037110284,1.6338882,3.1995618
1,-1.6131661,0.26483846,-0.14127,1.0915862,0.27060458,-0.92650986,0.72984475,0.2615277,-1.1703105,1.2820266,1.164952,2.261865
1,-0.7759136,-0.32426125,0.22568116,-0.63714784,0.5557016,-0.25297442,-0.21204512,-0.99562573,-0.54133546,0.06681089,-0.90662086,-0.28331804
1,-0.7266441,-0.62568235,-0.97583467,0.11993914,-0.21603456,0.009031251,0.044333443,-0.18516529,-0.43019187,0.4328001,-0.64175284,-1.1011839
1,-0.7251202,-0.545329,-0.8491411,0.08637891,-0.31176233,-0.12523843,-0.2816723,-0.2595352,-0.26624748,0.058766887,-0.6421659,-1.2357537
1,-0.40518394,0.10581826,-0.030806955,-0.053306043,-0.046559244,-0.148016,-0.4739201,-0.32639813,0.08055863,-0.8965293,0.26913095,0.90079904
1,-0.38807002,2.9483056,0.23631123,-1.2569935,0.2563208,-1.9135554,0.38793856,-0.9782103,-0.5582292,0.8515328,0.31119132,-0.1615532
1,1.1849484,0.99498063,-0.6916605,0.00832509,-0.4616972,-0.08606751,-0.25121933,2.207955,-0.105347276,-0.35085267,-0.1549465,-0.30546483
1,-0.64527154,0.4071017,1.8563106,1.0545033,-0.1500482,-0.32545707,0.016592577,-1.0107416,-0.40645236,-1.2795603,0.26640534,1.368311
1,0.09521911,1.4014418,-0.1923759,-0.50960624,-0.24302496,-0.22223139,-0.26808304,-0.5442991,-0.5467053,0.43173254,-0.5595614,-0.06445971
1,-0.017757107,-0.13254632,2.9060192,-0.3712008,-0.32042795,-0.18895905,-0.2051364,-0.68266755,-0.6276537,-1.1431148,-0.5850547,0.1925679
1,0.18353432,0.13328889,2.2364256,-0.49275675,-0.2868244,-0.19110663,-0.20428619,-0.5947924,-0.5723931,-0.627799,-0.6803932,0.12156752
1,-0.4151096,0.678444,-0.43110195,0.1794215,-0.38534904,-0.23388493,-0.18758711,-0.24128547,-0.5113529,-1.5473619,0.43167052,-0.18652543
1,1.1056858,1.0498363,-0.58597183,3.9444523,0.17955366,-0.61747164,-0.8338564,-0.1900644,-0.6767235,-0.053178646,0.82232374,-0.7678971
1,-1.2846044,0.4775833,-0.49637735,0.81254214,0.14453968,-0.5899673,0.13935818,0.10840609,-1.2313491,0.3496077,1.4765172,2.047417
1,-0.87554455,-1.5423766,-0.5642246,-1.0521038,-0.25174418,-0.25897992,-0.23692942,-0.22788519,-0.36247456,0.40012556,-0.71557647,0.6537962
1,-0.6897853,1.5339127,0.31074327,0.7612404,-0.049659237,-0.14710538,-0.33798307,0.62468785,-0.52562857,-0.21376482,0.6667566,1.707482
1,0.7654126,-1.8287358,1.8608997,-1.0608056,0.38473874,-0.16983613,-0.4994418,-2.41661,-0.03197834,-1.7077353,0.52965665,1.254133
1,-0.4692357,-1.4317892,0.47457725,0.035316583,-0.36800086,-0.1429166,-0.30485082,1.5117697,-0.8658078,0.5902298,1.048621,0.52439606
1,-0.8040232,0.2335859,-1.7572715,-0.07042929,-0.45508575,0.32437837,-0.7425571,3.4777598,-2.3519452,0.45907998,0.6035164,0.08938547
1,0.40006375,-0.48251486,-0.7771156,-0.49940208,0.07341349,0.07472427,-0.38838157,1.4344734,0.3516115,-0.2268315,0.8757805,2.188037
1,-0.04148003,-0.33158696,-0.4093663,0.45983252,-0.57140756,0.11098306,-0.25157344,-0.35814294,-0.51457477,-0.37575078,-0.54693407,0.178256
1,-1.2314563,-0.43344587,-1.4453118,0.6855283,-1.1296797,-0.3858367,-0.43348834,0.07386903,-0.04786192,-0.70679903,-0.23298123,-1.6097703
1,-0.18454589,0.35667723,-0.14890628,0.15019995,-0.5878593,-0.2401738,-0.37625206,-0.22709313,-0.34228745,-1.2338982,0.38255367,0.021151543
1,-0.80434954,-0.46073872,-1.2944756,0.59337646,-0.6762048,-0.08160904,-0.06495786,0.1805869,-0.23611051,0.2773826,-0.4428059,-1.0828625
1,-0.540624,-0.08113058,-0.29818708,-1.5646654,0.16293368,-1.4838302,1.2180641,-0.6699871,4.0263357,0.47312778,-0.2929911,-0.70135665
1,0.09702091,-0.06695591,2.7009993,-0.43532678,-0.29430854,-0.18458234,-0.23065373,-0.63121086,-0.61444265,-0.954837,-0.68879735,0.18511122
1,0.072612375,0.600509,-0.10288763,0.07333894,-0.17389251,-0.17254534,-0.32839102,-0.022190593,-0.28111058,-0.973934,-0.26548174,0.39804584
1,0.09965043,2.091078,-0.23802958,-1.2547966,0.08698857,-1.824749,0.07116188,-0.93956727,-0.5223198,0.9652914,0.5071146,-0.7286178
1,0.70744014,-0.8489195,-0.16399716,0.054867532,-0.016657487,-0.34699705,-0.4386458,2.4364045,-0.8443963,-0.22857942,1.0130712,2.5513203
1,-0.14464961,0.3113649,-0.61399984,-1.2413347,0.16651231,-1.2763321,0.43307036,-0.43553445,2.2247658,0.25519687,-0.06148228,-0.66328883
1,-0.3892615,0.039549425,3.3559523,-0.64669734,-1.9425874,0.5007494,-0.036983833,-1.2763714,-1.270473,-2.3540235,0.47695428,0.08586363
1,-0.08322192,1.298755,-0.11760239,-1.5911646e-06,-0.23596215,-0.2798177,-0.19139756,-0.5130677,-0.6113564,0.17634077,-0.0844433,-0.25058982
1,-0.18582486,1.6626521,0.2514342,0.68809986,-0.203862,-0.30515614,-0.16705196,0.7596266,-0.27064756,0.069562,-0.33295766,1.4146745
1,-0.42128965,-0.988556,-0.3327712,-0.75502765,-0.18634833,-0.23589972,-0.22864896,-0.26280478,-0.46963364,0.34243345,-0.57825625,0.07775566
1,-0.02369991,0.17309165,-0.45627728,0.49894565,-0.34567064,-0.11002754,-0.26515415,-0.27792174,-0.6265024,-0.89415365,-0.5250773,-0.058688194
1,-0.98624325,-0.4020561,2.4588218,1.0548087,0.05380723,-0.8979632,0.73394424,-0.43952703,-0.23509277,0.0006558597,-0.19585016,1.657161
1,-0.19982369,-0.5733632,-0.47790483,-0.6164654,-0.10246563,-0.21665394,-0.29658395,-0.33325225,0.2392911,-0.39397913,0.035410024,0.85254633
1,-0.415314,0.43875307,-1.0023303,-0.78850925,0.2822663,0.18602718,-0.33133465,0.41206774,1.0902908,-0.69823784,-0.4740334,0.93579173
1,-0.59703314,1.3542315,0.14059792,0.7618015,-0.0076449215,-0.38790396,-0.09389847,0.83841944,-0.5349264,-0.064999506,0.56248057,1.8458613
1,0.17515762,0.61986077,-0.13065621,1.2173475,-0.32235992,-0.06407738,-0.29888052,0.22578788,-0.60542995,-1.0744166,-0.23521602,-1.1145694
1,0.0029839864,0.49527097,-0.45488137,0.73699343,-0.42464316,-0.13787791,-0.17573988,-0.101767674,-0.6616231,-1.7471081,-0.50915927,-1.1199285
1,-0.36198783,0.30008963,-1.2099495,-0.8198784,0.45819783,0.41033715,-0.28364247,0.9791797,1.4637771,-0.6815269,-0.6010581,1.4118445
1,0.29829004,0.517338,-0.70455825,-1.1033373,0.66617703,-0.005777076,-0.847571,-0.42148575,-0.9724038,-1.3175061,-1.3235849,-1.0804516
1,0.017026003,-0.40575713,-0.23584399,0.11112975,-0.22897565,-0.22152704,-0.30258122,0.7666835,-0.43769208,-0.18199992,0.809755,1.2482004
1,-0.9489117,-1.4627829,-0.44670105,-1.0495558,-0.09878933,-0.13154489,-0.27808684,-0.23531672,-0.3867001,0.4680453,-0.5933517,0.53150135
1,-0.6945021,3.0737813,0.80650085,-1.2049947,0.6308195,-2.6491976,0.4717301,-0.75637615,-0.4649772,0.7706365,0.93297803,-0.051465213
1,0.001948264,0.09947452,-0.38437283,0.15446815,-0.27015,-0.15395775,-0.25351924,-0.5103709,-0.5973646,0.33199334,-0.06342975,-0.78953946
1,0.7390644,-0.36809444,-0.66720885,1.1008184,-1.0046551,0.73859876,-0.2315254,-0.20210594,-0.6575768,0.5040728,-0.3253176,0.1939956
1,-0.21894915,-0.40375942,0.7568063,-0.39163354,0.18377432,-0.22688605,-0.82406574,-0.71434283,0.08312294,-1.4673519,-0.075632796,0.22973241
1,-0.13860735,0.33396322,-0.2548671,-0.17840977,-0.22228514,-0.19845301,-0.28437948,-0.36031365,-0.53191984,-0.35438478,-0.46667382,-0.38798162
1,0.2554102,1.0581944,-0.09333706,0.3385522,-0.14543721,-0.22250485,-0.2888124,0.79069746,-0.14376658,-0.43840235,-0.017278276,0.9353597
1,1.1228845,2.2674491,0.6627805,1.4673408,-0.5810285,1.0663044,-0.51655054,-1.2542611,-0.4350837,1.3359101,0.20605993,-1.592965
1,-1.2637424,0.44343993,-0.5040548,-0.47629932,-0.4121493,-0.45302528,-0.22697416,-1.593234,0.6325221,-0.38611698,0.31104335,0.6454911
1,0.12932384,-1.3070577,0.022934705,-0.106869966,-0.29793435,-0.17438425,-0.24796611,1.3841698,-0.63734555,0.44996613,1.574272,1.7381672
1,-0.24655785,0.27961224,-0.26250747,0.36281738,-0.3624425,-0.17455441,-0.25635704,-0.28768426,-0.45093313,0.2960378,-0.07087183,-1.209818
1,0.323934,0.30599168,1.4865811,-0.43688577,-0.26631576,-0.25312185,-0.1879694,-0.48789287,-0.4921997,-0.27929136,-0.56395954,0.12947527
1,0.37145877,0.39502668,-0.6037803,0.14762096,-0.10639326,0.01179783,-0.27453163,0.53452843,0.086423695,-1.053211,-0.45749035,0.049366593
1,0.033596434,0.7327201,0.40763602,-0.73231196,0.25430194,-0.28491616,-0.585446,-0.48068392,-0.09787032,-0.4815094,-0.7121834,-0.31575838
1,-0.9381277,-1.5316573,-0.49436238,-0.99478394,-0.2745588,-0.24414158,-0.25168732,-0.24179235,-0.37056255,0.17991333,-0.72368383,0.5443382
1,-0.31866503,0.6883142,-0.3471873,0.20244452,-0.47192883,-0.2759056,-0.33625063,-0.15113568,-0.45092532,-1.767042,0.21601328,-0.45959827
1,-0.4796144,0.60230833,-0.53981704,-0.478692,-0.17024545,-0.18528798,-0.39478844,-0.32470158,1.8970342,-0.39544022,-0.2188994,0.59233785
1,0.5110764,0.18334518,-0.2612376,-0.5999028,0.99403685,-0.0149368495,-0.9374874,0.017471962,0.10306963,-1.2645676,-1.2914196,-0.33853838
1,0.38031155,1.3272251,-0.41727278,2.2910776,0.11090863,-0.5401084,-0.7148977,0.17680377,-0.65610397,-0.3737722,0.9166787,-1.167035
1,-0.052833468,0.86175734,-0.29569796,0.34105912,-0.36647332,-0.15037218,-0.23403575,0.059004314,-0.6677227,-1.6881489,-0.11599603,-0.3565654
1,-0.24409945,0.3853578,-0.29605338,-0.18902348,-0.2449435,-0.28684884,-0.24782218,-0.32940796,-0.45592034,0.21131997,-0.5470246,-1.1362478
1,-0.43479496,-0.50198257,-0.44948533,-0.39742133,-0.26340827,-0.11960378,-0.25866964,-0.23359281,-0.26021627,-0.40580437,-0.7089481,0.01914601
1,1.4472886,1.2007962,-0.7292623,4.4841022,0.18318057,-0.6681072,-0.17929192,0.75142527,-0.46691698,0.5148745,0.044370778,0.75036323
1,-0.14873755,0.6703631,0.738226,-0.4477306,0.037512988,-0.60601556,-0.5305533,-0.4578605,0.20114487,-0.91444504,-0.04027332,-0.45751873
1,-1.9431617,-1.082599,-2.8398595,1.2544086,-1.0467496,0.53725827,0.55502075,0.5577715,-0.5093683,0.52337337,-0.38688335,-1.1665734
1,-0.04144347,0.37091565,-0.2588997,0.13139722,-0.24480943,-0.19362886,-0.32469326,-0.65758383,-0.19381686,-1.8185965,-0.2701198,-0.78475845
1,0.37517038,-1.4027497,0.4207989,0.02550586,-0.33143765,-0.08818726,-0.41410884,1.684192,-0.6216749,-0.09151142,0.8135747,1.5846083
1,-0.14429381,-0.0028644055,-0.025410902,0.10760699,-0.24626924,-0.13604902,-0.3183736,-0.20288247,-0.47988296,-0.5505989,-0.41059193,0.4758856
1,0.91019994,1.5447803,-0.30202717,2.4260643,0.37423593,-0.9210884,-1.0915178,-0.0008642748,-0.6438277,-0.49193084,1.2822496,-1.0608443
1,-0.82333505,1.1304978,-3.2990682,-1.9223195,0.17039686,0.8526987,-0.6261975,2.9654021,-1.9894592,-0.5060462,-0.99412745,0.5406728
1,-0.67360765,-0.36888826,-1.0729139,-0.22484048,-0.56565493,-0.87661386,0.13881372,-0.17834322,0.49894536,-0.18205297,-0.043872606,-1.2327179
1,-0.14037104,-0.48554897,0.2433815,-0.13375263,-0.17562504,-0.25436664,-0.22369634,-0.023300737,-0.3564632,-0.08271111,0.12222051,0.5908568
1,1.2275022,1.444542,-0.36058167,-0.6339662,-0.31674966,-0.16135429,-0.28038007,3.4960687,-0.11469136,0.13661991,-0.06827682,-0.57006896
1,-0.30198863,2.1699777,-0.06701017,-0.7535322,-0.0312054,-0.8605756,0.09828596,-0.7742325,-0.5192342,0.5853395,-0.24528834,-0.15640351
1,-0.46804294,-0.7029286,-0.35495004,-0.56076205,-0.114548475,-0.27592883,-0.23818386,-0.44407636,-0.48930427,0.0650371,-0.578823,-0.4644095
1,-0.52291375,1.0440036,0.59369516,1.1087648,-0.09208775,0.06556694,-1.0246254,0.11616493,0.15137577,-0.77736187,1.190585,1.757697
1,-0.2692609,-0.4017504,1.046915,0.12636298,0.13416186,-0.18447965,-0.093462475,-1.0969491,-0.6100099,-0.48637927,0.80430007,1.4718559
1,-0.47558093,-0.22664927,-0.282686,-0.5680308,0.021691382,-0.2574508,-0.22695667,-0.619901,-0.55070937,0.02001074,-0.90174264,-0.57329106
1,-0.32513154,1.466729,0.8173454,1.1947592,-1.3894305,0.07731144,-1.3333812,0.013694577,0.12534815,-0.9143291,2.1019213,1.5836554
1,-0.4987585,-0.6242298,-0.28229856,-0.35678634,-0.31370926,-0.19171956,-0.27958634,-0.44254458,-0.2422117,-0.44421637,-0.22222075,0.5289606
1,1.3495086,0.9576448,0.098701,0.61896825,-0.41725385,0.021260157,-0.32368758,0.82571274,-0.30548018,-0.86927867,-0.48325396,0.561865
1,0.28838858,1.7357105,-0.017026972,0.29603073,-0.17930168,-0.24806437,-0.2706892,1.0826799,-0.210032,-0.36728963,-0.21340275,1.1580973
1,-0.29759488,-0.029429704,-0.37860823,-0.4709489,-0.21806616,-0.23201148,-0.26908886,-0.5564526,-0.03392704,-0.8210009,0.25410855,0.37142023
1,1.407414,1.7180132,-0.34144944,0.35571453,-0.20137382,-0.2793636,-0.19208138,1.1729411,-0.13024941,-1.0105015,0.22580698,0.7486458
1,-0.6488174,0.9578562,-1.7994034,-0.21222642,-0.36333907,0.0415992,-1.1082704,4.588249,-2.782143,0.2091039,0.7809024,0.15250891
1,-0.03364545,0.041147366,-0.39018014,-0.33212015,-0.21911442,-0.19222002,-0.30062148,-0.5369086,0.36993426,-0.63084304,0.44735867,0.7887734
1,-0.25456476,1.2782487,0.5196673,0.92362463,-1.3465929,-0.10445299,-0.8866036,0.028289676,-0.15615141,-0.8734887,1.3047307,1.3416055
1,-0.09350205,0.04371181,-0.52160424,-0.82481223,0.10844296,-0.15140286,-0.49076658,-0.43446633,-0.8606398,-0.5167832,-1.0065552,-0.8206444
1,0.8672765,0.7323395,-0.09320635,0.27823797,-0.26522708,-0.16714703,-0.32158005,1.0951507,-0.15727521,-0.7324478,-0.3685954,1.0139322
1,0.67791957,0.2850356,-0.49207133,0.32127655,-0.3265475,-0.18083663,-0.21888456,-0.12523131,-0.4821192,1.4164238,0.50794786,-0.74604106
1,0.22987418,-0.8290056,-0.3661594,-0.41116017,-0.044179186,-0.05989191,-0.36877322,1.0140756,-0.13946816,-0.049186803,0.84596205,1.6833354
1,-0.71001244,0.8489603,-0.44442376,-0.660016,-0.25686684,-0.23343897,-0.20027445,-0.86752784,2.3440945,-0.1428077,-0.40439555,0.04019797
1,0.471794,0.10610942,-2.5521371,1.2165936,-0.94813055,-0.8006272,-0.23420414,1.2165982,0.77612364,-0.3644433,0.114263766,-0.82800984
1,-0.3716685,-0.2571845,-1.1429462,-0.43312132,0.028984562,0.16234331,-0.09566277,0.7286675,-0.19005954,0.017569453,-0.5052888,0.46703446
1,0.95464236,0.27086732,-2.6680846,0.4302273,-0.43776625,-0.5290612,-0.15066424,1.4860457,0.9520081,-0.3334272,-0.1911107,0.11232515
1,0.17473517,1.1918192,-1.1968269,-0.34821224,-0.5425658,0.03679405,-0.9159442,4.154995,-1.8001499,-0.024454549,0.23763469,-0.44151083
1,1.483452,1.2412518,0.004169546,5.137682,-0.35766584,0.37040448,-0.40049762,-0.48404402,-0.43665266,1.2188941,0.09574605,-0.24165818
1,-1.0051502,-2.475593,-0.89314413,-0.27161688,2.0949419,1.7473569,-1.776825,-1.9312255,-0.875139,0.112669304,1.7919068,0.9621099
1,-0.18111157,-0.7080411,1.2197938,-0.113241166,0.062711045,-0.17200904,-0.2473744,-1.0908024,-0.43688464,-0.73571336,0.70381427,1.2512531
1,-0.68149716,-0.86180496,0.44987118,-0.69534713,0.6432455,-0.3050874,-0.003609851,-1.1741028,-0.8255837,0.7472971,-1.0464377,-0.40687308
1,0.30992568,-0.029272392,-0.09186627,0.7842851,-0.6051491,0.18857478,-0.25418288,0.21530247,-0.5376951,-0.19646095,-0.2641686,0.3940071
1,0.10511615,1.0793734,-1.0596147,-0.09180277,-0.122124925,0.23939498,-0.03394334,3.4878247,-1.0144882,0.45795763,-0.23747778,-0.8851237
1,-0.23000708,0.7195969,-0.43176335,-0.11314119,-0.31191024,-0.090134114,-0.29758796,-0.44107577,-0.55131876,0.16626655,-0.5904148,-0.58923197
1,1.2645805,1.197138,0.06398405,3.3417766,-0.30858523,0.22080542,-0.46116942,-0.45668054,-0.48979425,1.0769644,0.32123613,-0.60411763
